time,frequency,confidence
11.100,294.149,0.970536
11.120,294.112,0.969671
11.140,295.848,0.782676
11.160,195.809,0.534341
11.180,196.196,0.801880
11.200,195.904,0.803039
11.220,195.611,0.830422
11.240,195.823,0.651442
11.260,195.961,0.797167
11.280,196.205,0.898301
11.300,195.830,0.878499
11.320,196.159,0.889574
11.340,196.393,0.913727
11.360,195.967,0.895916
11.380,196.044,0.890311
11.400,196.197,0.894997
11.420,196.104,0.909342
11.440,196.430,0.930121
11.460,196.006,0.916785
11.480,195.692,0.879338
11.500,195.938,0.913343
11.520,195.335,0.917879
11.540,195.904,0.919224
11.560,196.338,0.929553
11.580,196.032,0.917596
11.600,196.130,0.921811
11.620,196.185,0.928738
11.640,196.268,0.931345
11.660,196.159,0.928658
11.680,195.804,0.916780
11.700,196.043,0.930014
11.720,196.417,0.901779
11.740,260.213,0.678209
11.760,261.566,0.919485
11.780,261.265,0.939211
11.800,260.784,0.925398
11.820,262.250,0.962408
11.840,262.257,0.962052
11.860,262.040,0.958481
11.880,261.706,0.951280
11.900,262.335,0.961393
11.920,261.930,0.953340
11.940,261.870,0.954178
11.960,262.448,0.959083
11.980,262.184,0.955123
12.000,261.763,0.950304
12.020,261.766,0.961575
12.040,261.586,0.956190
12.060,261.447,0.943365
12.080,261.432,0.944617
12.100,261.754,0.959948
12.120,261.943,0.964102
12.140,261.645,0.961079
12.160,261.300,0.952803
12.180,261.245,0.953516
12.200,261.558,0.963576
12.220,261.898,0.964560
12.240,261.809,0.959174
12.260,261.922,0.957564
12.280,261.890,0.958707
12.300,261.349,0.945661
12.320,261.556,0.917412
12.340,264.103,0.568073
12.360,262.789,0.856436
12.380,261.310,0.916455
12.400,260.944,0.905208
12.420,262.588,0.958426
12.440,262.487,0.956790
12.460,261.756,0.954284
12.480,261.636,0.959851
12.500,262.396,0.965528
12.520,261.936,0.962120
12.540,261.656,0.964387
12.560,262.263,0.967120
12.580,262.059,0.960599
12.600,261.560,0.951037
12.620,261.968,0.968541
12.640,261.871,0.963889
12.660,261.638,0.955185
12.680,261.388,0.954769
12.700,261.668,0.963632
12.720,261.748,0.966034
12.740,261.595,0.959999
12.760,261.085,0.947406
12.780,261.081,0.947332
12.800,261.699,0.965854
12.820,262.190,0.963895
12.840,261.636,0.956437
12.860,261.592,0.955583
12.880,261.909,0.960444
12.900,261.227,0.950961
12.920,261.372,0.931201
12.940,265.617,0.541795
12.960,262.948,0.839831
12.980,261.406,0.907710
13.000,260.846,0.908424
13.020,262.792,0.956828
13.040,262.491,0.958358
13.060,261.654,0.951424
13.080,261.606,0.960169
13.100,262.316,0.963990
13.120,261.835,0.958322
13.140,261.697,0.965314
13.160,262.188,0.967686
13.180,261.967,0.963601
13.200,261.561,0.954005
13.220,261.922,0.970535
13.240,261.910,0.965898
13.260,261.569,0.954105
13.280,261.409,0.953616
13.300,261.626,0.962025
13.320,261.660,0.964712
13.340,261.603,0.960992
13.360,261.156,0.950656
